event,hitTime,isDN,pmtID
0,146.97903,False,1244
0,83.96404,False,4721
0,86.47535,False,2491
0,140.7545,False,13001
0,37.613247,False,8070
0,56.358032,False,8298
0,624.7677,False,9736
0,58.301888,False,15174
0,102.27654,False,13419
0,39.24208,False,6335
0,50.993156,False,15604
0,140.24236,False,1533
0,57.3069,False,16444
0,120.85588,False,16185
0,35.235283,False,7420
0,44.683704,False,7660
0,267.0666,False,1817
0,79.155075,False,13766
0,110.24084,False,15605
0,42.842564,False,17560
0,28.55487,False,6983
0,106.08412,False,16397
0,55.285275,False,15973
0,28.856539,False,7198
0,46.964333,False,7642
0,115.450424,False,9693
0,56.375504,False,3991
0,97.06225,False,1167
0,91.93272,False,17319
0,32.737106,False,16439
0,74.35945,False,13987
0,64.0073,False,14327
0,124.68182,False,7146
0,60.89603,False,8545
0,82.53753,False,2481
0,38.777924,False,15587
0,62.74463,False,5948
0,29.514956,False,17548
0,171.88669,False,14585
0,75.302925,False,3456
0,87.76226,False,6804
0,101.90332,False,10208
0,40.343933,False,7421
0,241.34212,False,112
0,61.99147,False,7894
0,45.846035,False,17532
0,244.26962,False,4534
0,90.93981,False,10544
0,49.48521,False,6556
0,79.897606,False,8782
0,45.658,False,17100
0,31.282452,False,6549
0,57.946568,False,14548
0,103.52686,False,870
0,108.625435,False,7619
0,33.481,False,7869
0,146.20793,False,15
0,51.189972,False,8287
0,48.98231,False,4170
0,101.32998,False,10680
0,93.320404,False,11953
0,29.771511,False,8310
0,48.35512,False,5511
0,263.18497,False,10589
0,27.871119,False,17324
0,84.17803,False,6311
0,114.13406,False,13932
0,51.408558,False,4174
0,26.378624,False,7870
0,175.82784,False,5378
0,71.805534,False,11973
0,45.126625,False,14963
0,81.17694,False,2045
0,176.18365,False,15696
0,142.606,False,579
0,39.37676,False,6975
0,31.740402,False,8079
0,49.09057,False,6984
0,83.870964,False,1406
0,41.481453,False,16664
0,153.97455,False,5199
0,70.111664,False,11811
0,42.53811,False,17323
0,30.114117,False,8523
0,48.749023,False,8077
0,171.3161,False,3656
0,73.57852,False,1903
0,59.32858,False,6354
0,65.18311,False,13793
0,389.77548,False,6643
0,28.918037,False,8527
0,66.16919,False,13955
0,153.82361,False,14011
0,90.89195,False,8112
0,77.09959,False,13223
0,41.81705,False,16451
0,57.76827,False,8288
0,75.238014,False,13226
0,83.77425,False,2501
0,173.96124,False,3167
0,43.741596,False,16678
0,156.0387,False,3753
0,88.22537,False,13372
0,150.55466,False,886
0,40.70457,False,8741
0,24.873728,False,8080
0,111.657,False,14345
0,70.13692,False,17521
0,68.83009,False,16690
0,42.382412,False,17562
0,56.621834,False,15175
0,166.0077,False,11720
0,156.96968,False,4611
0,91.17943,False,11369
0,78.811325,False,2921
0,192.54836,False,6048
0,85.125175,False,8496
0,64.37623,False,12493
0,156.73721,False,11469
0,56.18948,False,16229
0,96.45866,False,3840
0,31.976587,False,17087
0,39.20382,False,6330
0,83.0093,False,11207
0,152.04758,False,7207
0,142.88976,False,3045
0,49.662945,False,4924
0,36.30363,False,5948
0,31.326773,False,16216
0,74.38867,False,12169
0,92.29803,False,13996
0,38.411922,False,6339
0,262.52527,False,16761
0,105.85166,False,1309
0,90.18215,False,5526
0,94.325966,False,16694
0,109.37011,False,9621
0,30.542742,False,6978
0,66.876274,False,13007
0,127.08995,False,2835
0,144.45233,False,16667
0,32.84594,False,6771
0,144.65344,False,310
0,55.325043,False,5114
0,42.323288,False,15792
0,47.323105,False,14146
0,35.566315,False,17105
0,68.07271,False,4912
0,68.09561,False,12334
0,108.05262,False,4025
0,55.798153,False,6966
0,43.63869,False,14557
0,69.832924,False,4752
0,143.95326,False,15846
0,26.197561,False,8531
0,91.54315,False,14177
0,25.208502,False,8306
0,287.31235,False,535
0,178.70929,False,8201
0,57.367027,False,4358
0,32.75985,False,8758
0,45.9507,False,16212
0,71.79189,False,15802
0,122.63227,False,475
0,36.081417,False,17557
0,37.5019,False,8529
0,106.39713,False,8347
0,159.47693,False,1658
0,30.799568,False,17539
0,48.411877,False,15151
0,84.391075,False,4536
0,67.30587,False,8313
0,64.119965,False,3996
0,24.00524,False,8753
0,57.292217,False,3097
0,216.61464,False,4624
0,41.966057,False,6782
0,48.839363,False,8284
0,100.93617,False,13419
0,95.64704,False,6145
0,27.433165,False,7428
0,43.879845,False,16217
0,137.8921,False,14758
0,58.039196,False,15358
0,223.89638,False,7556
0,33.183384,False,15798
0,132.71165,False,12965
0,36.691853,False,17311
0,86.65072,False,6528
0,68.73511,False,4153
0,45.332607,False,17539
0,68.863716,False,2327
0,70.234406,False,8076
0,565.99445,False,10721
0,44.71947,False,17080
0,529.4559,False,8758
0,172.32812,False,7559
0,463.9154,False,13972
0,62.169846,False,17560
0,90.05667,False,1912
0,145.61711,False,5104
0,223.3968,False,8943
0,73.67566,False,17071
0,131.9538,False,759
0,220.91016,False,8738
0,288.3976,False,13434
0,36.352345,False,17085
0,117.42503,False,2070
0,84.69754,False,6345
0,112.881546,False,14749
0,154.023,False,2586
0,728.493,False,11970
0,130.93385,False,16208
0,59.62065,False,8076
0,193.08289,False,16995
0,31.69603,False,6984
0,86.72088,False,4521
0,83.56021,False,2320
0,145.83447,False,3396
0,66.54429,False,8084
0,73.08902,False,13796
0,39.14295,False,8531
0,140.14897,False,10663
0,147.5537,False,4313
0,109.9553,False,12333
0,61.02727,False,13012
0,60.075382,False,8746
0,165.8265,False,12685
0,142.90305,False,15566
0,38.94571,False,17542
0,413.8673,False,8115
0,501.88785,False,20
0,117.94723,False,13956
0,202.18759,False,2716
0,108.935486,False,5693
0,65.59308,False,13399
0,46.49123,False,8545
0,96.39425,False,2198
0,241.70148,False,12068
0,35.842762,False,17542
0,39.37464,False,6780
0,36.157436,False,8303
0,41.55183,False,17335
0,383.4727,False,9589
0,37.36376,False,8752
0,50.408188,False,14570
0,181.12239,False,17332
0,144.97984,False,17042
0,41.572754,False,6542
0,38.8048,False,15380
0,47.768425,False,8765
0,176.90225,False,11923
0,107.34425,False,12177
0,151.6465,False,11576
0,201.52797,False,14142
0,42.751575,False,6759
0,88.82468,False,14561
0,113.48966,False,11497
0,32.037853,False,17101
0,99.609436,False,378
0,35.803547,False,5524
0,194.56317,False,8412
0,195.35152,False,17648
0,93.0094,False,14977
0,149.39413,False,907
0,59.772087,False,7674
0,55.39807,False,5316
0,57.98231,False,16463
0,63.318333,False,4950
0,146.28549,False,11228
0,43.119637,False,16001
0,44.23522,False,5535
0,76.89414,False,17348
0,119.69471,False,4759
0,55.611637,False,5720
0,97.07531,False,4906
0,149.80287,False,924
0,142.76543,False,3574
0,30.08821,False,7647
0,143.45137,False,5755
0,29.618927,False,17094
0,65.87944,False,4375
0,116.519295,False,8476
0,55.493748,False,7856
0,61.71573,False,8320
0,44.80175,False,8525
0,86.02026,False,8269
0,94.21406,False,5504
0,46.56892,False,5133
0,83.54154,False,11202
0,92.453735,False,12853
0,37.538506,False,6980
0,38.42377,False,5945
0,32.502098,False,6560
0,83.02697,False,11359
0,82.17324,False,2664
0,35.42221,False,17550
0,84.3282,False,11528
0,235.52711,False,15905
0,53.448467,False,7890
0,36.1506,False,5528
0,167.64243,False,10419
0,43.526653,False,5124
0,166.59508,False,1693
0,45.181988,False,15169
0,135.83673,False,9190
0,39.56605,False,8741
0,65.76144,False,14356
0,52.19135,False,16200
0,58.43259,False,13016
0,120.35039,False,10563
0,73.08796,False,14975
0,163.20201,False,12597
0,135.55016,False,12203
0,97.36813,False,15619
0,59.09956,False,15388
0,68.97551,False,15817
0,35.337624,False,8300
0,35.437366,False,17100
0,91.534485,False,11696
0,63.298702,False,13583
0,134.33444,False,230
0,37.412323,False,5529
0,77.18918,False,11372
0,33.709988,False,16441
0,94.90415,False,2178
0,155.61412,False,13906
0,38.535007,False,7209
0,276.43094,False,17388
0,103.44092,False,16033
0,42.806187,False,8317
0,38.23334,False,7415
0,34.800556,False,7881
0,30.877861,False,17545
0,86.26483,False,11509
0,95.88913,False,15963
0,33.285435,False,17329
0,47.593113,False,4173
0,35.65436,False,8749
0,33.035023,False,7427
0,110.51913,False,9901
0,202.95868,False,7312
0,57.29575,False,12834
0,42.873745,False,8063
0,46.439182,False,6130
0,38.75517,False,17538
0,59.118813,False,5340
0,43.40691,False,16882
0,69.21729,False,17073
0,171.16327,False,14335
0,31.817549,False,17097
0,35.442486,False,17542
0,263.15765,False,13481
0,62.681458,False,7676
0,115.855064,False,7032
0,53.30569,False,7630
0,52.414234,False,13780
0,87.40101,False,5318
0,35.601067,False,6546
0,178.19423,False,1235
0,107.02393,False,1906
0,49.86887,False,4168
0,118.44307,False,11220
0,42.78529,False,14770
0,29.994658,False,16444
0,53.75487,False,15585
0,33.847775,False,17316
0,105.840996,False,13363
0,43.594448,False,17102
0,35.826164,False,7435
0,98.06212,False,14593
0,30.61343,False,16670
0,29.240553,False,8757
0,173.68588,False,1686
0,74.0484,False,4752
0,47.28083,False,16211
0,138.52126,False,10762
0,47.14429,False,8518
0,82.43872,False,6314
0,104.55807,False,7189
0,118.321754,False,13016
0,75.34309,False,7626
0,63.746326,False,14131
0,45.038677,False,5746
0,51.85129,False,6537
0,37.50648,False,6774
0,29.685085,False,17323
0,49.714363,False,8067
0,30.109848,False,16219
0,60.771313,False,5122
0,146.11882,False,3157
0,62.337063,False,8091
0,110.72591,False,2157
0,109.19317,False,4208
0,30.326565,False,7192
0,141.72652,False,13339
0,175.78033,False,12054
0,172.90059,False,11008
0,59.84437,False,13785
0,67.67915,False,14331
0,57.76808,False,17106
0,96.92671,False,1747
0,168.56,False,9644
0,259.78564,False,11150
0,33.047062,False,6767
0,140.5841,False,8015
0,67.65237,False,13399
0,82.62463,False,11080
0,91.17096,False,10950
0,48.002308,False,17111
0,164.14816,False,15723
0,49.050236,False,13780
0,191.07742,False,5935
0,155.21513,False,9940
0,79.435905,False,5768
0,77.16534,False,6152
0,76.43252,False,16227
0,85.75619,False,11819
0,54.48438,False,15998
0,46.69151,False,16219
0,28.12175,False,8526
0,63.571667,False,6352
0,48.62978,False,6984
0,51.4036,False,17566
0,70.60557,False,8743
0,94.53779,False,11794
0,47.277996,False,13970
0,31.546267,False,16220
0,65.35303,False,14329
0,119.0465,False,4503
0,68.99241,False,3447
0,31.446325,False,7874
0,48.66556,False,6353
0,44.242928,False,16450
0,35.42054,False,7661
0,234.69966,False,14581
0,78.7927,False,4158
0,179.9894,False,13021
0,53.726307,False,13777
0,28.83877,False,7194
0,118.72461,False,8745
0,84.539375,False,15582
0,116.13842,False,10458
0,87.43969,False,10793
0,67.80591,False,4185
0,135.0226,False,10575
0,24.703873,False,8526
0,31.64249,False,7206
0,84.15509,False,1285
0,59.576794,False,2935
0,40.07909,False,6132
0,102.45888,False,16458
0,182.63707,False,12808
0,158.24916,False,1634
0,83.30942,False,15805
0,52.371803,False,7435
0,205.26799,False,2893
0,152.55537,False,1549
0,74.7369,False,7207
0,27.203451,False,8525
0,87.39535,False,17536
0,116.74136,False,5304
0,60.296562,False,16437
0,207.5733,False,16499
0,106.00252,False,4539
0,59.633446,False,5544
0,97.68589,False,7182
0,360.8041,False,11541
0,221.43835,False,1696
0,88.71495,False,15580
0,73.09555,False,12486
0,38.67619,False,16452
0,204.6463,False,12382
0,201.57976,False,14346
0,57.734257,False,14142
0,86.60582,False,6784
0,53.75736,False,16680
0,207.37311,False,11748
0,91.43991,False,2919
0,676.3228,False,12991
0,125.667145,False,5750
0,83.80209,False,15173
0,172.21577,False,1660
0,264.06644,False,14150
0,360.33276,False,8742
0,106.16502,False,7661
0,253.0722,False,5311
0,64.15304,False,7412
0,127.585045,False,2940
0,139.10838,False,2627
0,628.909,False,15037
0,114.295204,False,12459
0,196.2536,False,5340
0,72.52002,False,14324
0,166.92538,False,1695
0,75.70977,False,4559
0,28.836912,False,17098
0,175.2405,False,10504
0,32.023247,False,8068
0,44.41396,False,15171
0,43.73643,False,16225
0,58.588127,False,6542
0,33.997166,False,6551
0,73.52765,False,8779
0,409.4269,False,17481
0,77.69227,False,7682
0,74.618774,False,12997
0,85.613556,False,4144
0,33.513584,False,7660
0,188.7164,False,3530
0,36.01242,False,5949
0,130.62367,False,11401
0,96.70087,False,6808
0,61.391445,False,8514
0,32.338745,False,6775
0,76.24375,False,11529
0,30.829815,False,8068
0,79.65208,False,2029
0,128.32213,False,5789
0,35.64631,False,8533
0,58.305286,False,5332
0,155.1394,False,1199
0,105.02088,False,4500
0,80.1292,False,11830
0,157.43863,False,14905
0,83.63591,False,11536
0,60.570496,False,5966
0,30.034147,False,7868
0,27.774208,False,17549
0,79.283455,False,10940
0,84.090965,False,12312
0,187.67761,False,1769
0,59.410374,False,5143
0,55.172928,False,8529
0,61.309566,False,13582
0,32.95413,False,8295
0,59.033108,False,14555
0,32.723457,False,17323
0,51.200226,False,13776
0,82.15864,False,15572
0,182.66902,False,7960
0,98.85757,False,5773
0,231.09962,False,11318
0,112.83927,False,15001
0,42.546204,False,16872
0,43.107548,False,5731
0,47.93619,False,15156
0,58.32041,False,15978
0,117.1424,False,13936
0,97.681366,False,16660
0,144.76996,False,16478
0,58.39204,False,13215
0,59.70184,False,16869
0,142.54796,False,2016
0,25.424257,False,7653
0,83.22859,False,6356
0,62.404507,False,6748
0,217.67006,False,6356
0,49.508343,False,15984
0,51.45569,False,5330
0,130.65804,False,9439
0,28.05313,False,6979
0,34.85791,False,7644
0,75.95389,False,6312
0,181.24438,False,13830
0,51.631832,False,15976
0,129.93585,False,5685
0,33.246983,False,17554
0,66.18772,False,12490
0,148.69061,False,8828
0,55.398083,False,6963
0,47.402615,False,6547
0,255.47282,False,16349
0,81.23333,False,14368
0,158.57623,False,13388
0,45.539135,False,5735
0,42.221928,False,16222
0,26.362381,False,7196
0,36.29138,False,5951
0,66.08088,False,13582
0,43.103054,False,14773
0,163.79161,False,3702
0,79.56308,False,8095
0,118.23427,False,4131
0,35.5909,False,8762
0,37.218086,False,16869
0,28.01217,False,7420
0,125.413506,False,12638
0,30.797468,False,7643
0,110.15098,False,8791
0,35.741,False,6772
0,58.334396,False,13573
0,61.2262,False,5944
0,45.742382,False,4931
0,66.94079,False,13776
0,92.34815,False,10084
0,36.126606,False,17091
0,75.18523,False,17339
0,163.50403,False,2869
0,34.31647,False,7431
0,187.52708,False,360
0,269.3373,False,5598
0,68.94836,False,16461
0,39.557037,False,17309
0,95.80463,False,5161
0,48.45873,False,8296
0,32.641834,False,17314
0,89.73326,False,6796
0,36.02723,False,16209
0,44.49403,False,5322
0,82.16678,False,2186
0,30.98714,False,7194
0,59.9987,False,15179
0,101.87452,False,697
0,26.376673,False,7871
0,101.827324,False,15984
0,184.54123,False,4571
0,41.473038,False,6564
0,83.4409,False,14166
0,25.541954,False,8077
0,65.70581,False,8075
0,177.35162,False,7959
0,48.408257,False,7888
0,191.91174,False,14483
0,58.428425,False,4729
0,106.056046,False,14801
0,64.98726,False,4552
0,76.72915,False,15135
0,61.509544,False,16013
0,115.98522,False,15422
0,106.367874,False,7246
0,24.943476,False,8755
0,93.03048,False,3070
0,168.07053,False,5608
0,176.3413,False,6080
0,198.6026,False,14953
0,25.561472,False,7653
0,51.361526,False,6756
0,33.814335,False,7197
0,182.25339,False,5441
0,56.984936,False,4522
0,40.54229,False,5956
0,71.98874,False,2476
0,28.828014,False,8535
0,100.94624,False,1161
0,174.19699,False,9588
0,145.36113,False,7445
0,29.130264,False,7421
0,51.73744,False,8773
0,68.268745,False,16243
0,54.8498,False,16198
0,36.47022,False,7866
0,54.391792,False,6788
0,40.62632,False,7207
0,59.174164,False,13569
0,109.975746,False,5561
0,48.176113,False,6987
0,31.366833,False,15991
0,114.35556,False,16667
0,61.880806,False,8327
0,39.832138,False,7201
0,236.65848,False,17071
0,45.836975,False,16210
0,79.906166,False,1638
0,132.0115,False,9564
0,92.02903,False,7858
0,64.748276,False,5964
0,54.567356,False,6979
0,31.446918,False,6142
0,96.275635,False,3613
0,48.225143,False,8762
0,30.834806,False,6768
0,82.77265,False,15131
0,39.645233,False,6135
0,55.719204,False,3993
0,179.15114,False,561
0,92.97626,False,3302
0,80.247154,False,7006
0,102.87228,False,613
0,100.80569,False,13566
0,120.13792,False,174
0,244.63281,False,7941
0,26.296024,False,17095
0,108.84969,False,16401
0,140.19644,False,2044
0,39.84947,False,16443
0,120.93776,False,16268
0,183.68987,False,9454
0,96.37329,False,7157
0,120.9625,False,5277
0,150.31535,False,14280
0,45.51045,False,14566
0,172.01895,False,2161
0,47.385567,False,8286
0,160.03639,False,11254
0,140.55219,False,501
0,246.06148,False,12550
0,153.58156,False,9293
0,80.00043,False,11197
0,30.92639,False,8083
0,43.84168,False,8754
0,215.1473,False,12758
0,211.59352,False,3202
0,42.38552,False,4932
0,86.98007,False,5120
0,98.48307,False,16482
0,75.277794,False,16445
0,165.72763,False,16455
0,136.68729,False,11410
0,99.18274,False,9696
0,47.449203,False,14147
0,32.96902,False,6336
0,33.546333,False,15993
0,33.06575,False,15995
0,33.250652,False,7433
0,156.93791,False,4295
0,48.371647,False,8062
0,33.339615,False,8086
0,72.305664,False,12641
0,35.8678,False,7413
0,132.8288,False,7893
0,271.38687,False,11286
0,111.014175,False,10551
0,55.987274,False,17323
0,424.66672,False,15797
0,42.130104,False,16857
0,41.74865,False,17556
0,37.285347,False,17325
0,96.63091,False,12818
0,112.15856,False,1401
0,41.399406,False,8298
0,120.327385,False,15966
0,77.63971,False,6126
0,52.896503,False,17089
0,30.90077,False,7421
0,43.219917,False,5533
0,27.602438,False,8754
0,141.70778,False,4491
0,118.6021,False,6579
0,858.81915,False,14358
0,48.517174,False,7876
0,37.64962,False,5327
0,157.98558,False,14971
0,67.114395,False,14959
0,202.78722,False,3642
0,43.47654,False,15803
0,115.37474,False,5128
0,62.78615,False,17115
0,77.483925,False,12170
0,55.428707,False,15380
0,214.94826,False,3561
0,524.1916,False,1927
0,110.11041,False,5697
0,43.296375,False,17093
0,47.61289,False,16214
0,153.4295,False,7883
0,160.08646,False,2039
0,43.35569,False,8764
0,52.433346,False,16214
0,105.01928,False,15199
0,165.26012,False,15927
0,103.014946,False,3303
0,33.35462,False,16442
0,231.17238,False,2814
0,55.376053,False,15385
0,119.8918,False,3953
0,137.93608,False,1310
0,216.92975,False,6918
0,75.85712,False,2950
0,49.273876,False,15797
0,246.7266,False,12941
0,130.72751,False,16179
0,67.71115,False,5147
0,29.204294,False,7194
0,48.919666,False,7441
0,91.37531,False,1059
0,93.18682,False,11225
0,303.954,False,5426
0,38.841454,False,7427
0,73.33745,False,15167
0,33.855152,False,6146
0,31.78636,False,8299
0,49.48507,False,15813
0,101.995834,False,11990
0,171.85323,False,13719
0,44.027893,False,15596
0,33.725784,False,6347
0,85.2921,False,16420
0,109.65796,False,13598
0,32.476006,False,17104
0,64.252975,False,3800
0,37.71929,False,6762
0,35.216522,False,5526
0,32.79173,False,16866
0,117.81024,False,8478
0,26.356678,False,8078
0,75.41362,False,12340
0,84.67498,False,1412
0,94.81095,False,17570
0,71.4622,False,3263
0,84.81502,False,2782
0,66.10612,False,7006
0,26.025904,False,17097
0,176.13066,False,12947
0,34.605015,False,16224
0,86.170135,False,3296
0,168.1395,False,4053
0,33.083344,False,16668
0,69.727516,False,8276
0,27.015722,False,7868
0,79.56713,False,13993
0,72.849594,False,3650
0,29.940662,False,7201
0,34.57651,False,15987
0,117.3384,False,4925
0,89.548965,False,16252
0,88.8199,False,16183
0,69.272224,False,4715
0,28.178802,False,7874
0,71.21775,False,3445
0,73.74889,False,8557
0,57.858555,False,13771
0,71.389175,False,12320
0,184.19513,False,13428
0,35.74226,False,8746
0,50.49087,False,14340
0,48.61798,False,15150
0,31.70319,False,6558
0,95.04332,False,7018
0,102.142525,False,15159
0,67.798386,False,17570
0,42.78557,False,14769
0,281.86484,False,1720
0,37.556343,False,6973
0,98.57161,False,9797
0,92.01611,False,1062
0,137.98453,False,3329
0,84.48843,False,15189
0,31.22582,False,8752
0,100.50252,False,10090
0,40.318577,False,16874
0,154.76729,False,6909
0,102.26452,False,16254
0,47.3352,False,16204
0,101.60876,False,15833
0,82.93065,False,11212
0,90.50949,False,16663
0,52.24651,False,13775
0,48.991737,False,14350
0,38.47716,False,15370
0,108.245255,False,4329
0,38.99654,False,16222
0,45.341537,False,6777
0,130.94785,False,1390
0,56.703636,False,6330
0,77.41516,False,6539
0,25.128042,False,7653
0,38.78683,False,7426
0,120.246574,False,1790
0,191.3499,False,17096
0,67.78509,False,2808
0,83.289024,False,4385
0,88.11944,False,4538
0,183.99898,False,388
0,38.98488,False,15597
0,35.341335,False,17097
0,46.552162,False,4530
0,30.825203,False,6552
0,47.078045,False,14762
0,124.785095,False,11093
0,60.46805,False,16864
0,45.622856,False,8531
0,56.022903,False,14756
0,102.8662,False,2824
0,105.056694,False,14336
0,143.40623,False,17124
0,139.45692,False,12875
0,108.70481,False,15129
0,114.74118,False,14392
0,49.69261,False,15373
0,42.110817,False,4928
0,79.54876,False,5550
0,28.976788,False,8748
0,30.940351,False,8525
0,43.858147,False,15579
0,80.81695,False,14375
0,158.09987,False,12383
0,45.007404,False,14774
0,97.167854,False,11962
0,43.403763,False,5730
0,51.7785,False,4167
0,91.496994,False,3661
0,65.05643,False,13578
0,51.846703,False,16202
0,35.025467,False,6990
0,64.55436,False,4913
0,178.42546,False,5411
0,50.080753,False,17332
0,82.043945,False,2930
0,103.70923,False,12457
0,65.612785,False,2329
0,56.061993,False,5310
0,49.142715,False,7860
0,48.533405,False,6338
0,57.2805,False,13202
0,137.3865,False,2931
0,44.206436,False,7214
0,52.377514,False,4357
0,124.44563,False,15639
0,62.352837,False,3798
0,26.796528,False,7197
0,184.00636,False,3564
0,203.56961,False,10490
0,55.803406,False,14567
0,46.58639,False,4356
0,108.72035,False,12338
0,40.925262,False,6974
0,45.677044,False,15597
0,183.50497,False,16570
0,97.367905,False,16190
0,53.26864,False,4353
0,267.9224,False,17050
0,88.19654,False,12474
0,102.43074,False,17321
0,60.386494,False,5311
0,42.34833,False,17104
